transaction_id,customer_id,timestamp,amount,merchant_name,merchant_category,location,payment_method,is_fraud,hour
TXN_00005137,CUST_000798,45:34.2,134.06,Adams-Arnold - Grocery,Grocery,"South Josephtown, Washington",Credit Card,0,1
TXN_00006535,CUST_000313,47:34.9,5.72,Flynn-Lester - Online Shopping,Online Shopping,"Cherrychester, Nevada",Debit Card,1,1
TXN_00007365,CUST_000444,48:35.3,71.79,Floyd Group - Pharmacy,Pharmacy,"Littlestad, Mississippi",Debit Card,0,1
TXN_00002951,CUST_000410,50:33.1,2082.24,Sweeney Inc - Grocery,Grocery,"Sarahton, Arkansas",Online Banking,1,1
TXN_00006891,CUST_000032,50:35.0,3.6,Suspicious Merchant - Online Shopping,Online Shopping,"Sellersburgh, Tennessee",Online Banking,1,1
TXN_00005893,CUST_000115,52:34.6,45.06,Brown-Morgan - Restaurant,Restaurant,"Knightchester, Alabama",Credit Card,0,1
TXN_00005024,CUST_000817,55:34.2,21.58,Rice Group - Restaurant,Restaurant,"West Dylanfort, California",Online Banking,0,1
TXN_00005570,CUST_000646,57:34.4,132.53,Gonzalez-Crawford - ATM,ATM,"West Heathershire, North Dakota",Debit Card,0,1
TXN_00001273,CUST_000671,01:32.2,40.16,Hernandez Inc - Restaurant,Restaurant,"New Jonathonside, Kansas",Debit Card,0,2
TXN_00003117,CUST_000055,02:33.1,284.77,Taylor-Martin - Department Store,Department Store,"North Patrick, Colorado",Debit Card,0,2
TXN_00009313,CUST_000676,11:36.5,23.65,Ross LLC - Grocery,Grocery,"Caitlinhaven, Alabama",Debit Card,0,2
TXN_00008680,CUST_000642,14:36.1,51.82,Lawrence Ltd - Online Shopping,Online Shopping,"Sandrachester, Minnesota",Credit Card,0,2
TXN_00003551,CUST_000173,22:33.3,37.67,Schroeder-Williams - Gas Station,Gas Station,"South Shawn, Louisiana",Mobile App,0,2
TXN_00004595,CUST_000056,32:33.9,34.25,"Daniels, Gibson and Leon - Gas Station",Gas Station,"West Sandrafurt, Washington",Debit Card,0,2
TXN_00006002,CUST_000161,37:34.6,115.64,Evans-Hines - Airlines,Airlines,"East Kevin, Alabama",Online Banking,0,2
TXN_00009624,CUST_000782,43:36.6,1776.09,Evans-Smith - Gas Station,Gas Station,"New Amandaberg, New Mexico",Debit Card,1,2
TXN_00005808,CUST_000010,47:34.6,84.46,Sawyer Inc - Hotel,Hotel,"Lake Megan, Kansas",Mobile App,0,2
TXN_00009215,CUST_000739,48:36.4,68.88,Leonard Ltd - Restaurant,Restaurant,"Lake Williamchester, North Carolina",Credit Card,0,2
TXN_00001313,CUST_000501,50:32.2,65.68,Hays Inc - Restaurant,Restaurant,"Shelbyhaven, Wyoming",Credit Card,0,2
TXN_00004611,CUST_000301,54:33.9,190.68,Wilkinson Inc - Airlines,Airlines,"New Joshuaville, Oklahoma",Debit Card,0,2
TXN_00008113,CUST_000733,03:35.8,2178.24,"Hall, Doyle and Dean - Pharmacy",Pharmacy,"North Kimberlyton, Mississippi",Debit Card,1,3
TXN_00001422,CUST_000514,14:32.2,88.83,"Adkins, Brown and Armstrong - Department Store",Department Store,"East Brandi, California",Credit Card,0,3
TXN_00007237,CUST_000115,14:35.2,271.75,May Inc - Airlines,Airlines,"West Andreton, North Dakota",Online Banking,0,3
TXN_00003952,CUST_000210,15:33.5,195.5,Williams PLC - Pharmacy,Pharmacy,"Dukeview, Louisiana",Mobile App,0,3
TXN_00001184,CUST_000146,16:32.1,1791.3,Macias-Sanders - Pharmacy,Pharmacy,"Lopeztown, South Carolina",Debit Card,1,3
TXN_00006839,CUST_000866,19:35.0,47.72,"Washington, Larson and Martinez - Grocery",Grocery,"West Connie, Louisiana",Mobile App,0,3
TXN_00002571,CUST_000500,31:32.9,106.66,Galvan-Guzman - Airlines,Airlines,"North Krystal, Nebraska",Mobile App,0,3
TXN_00002969,CUST_000555,38:33.1,74.62,"Holden, Hayden and Haynes - Pharmacy",Pharmacy,"Wesleyburgh, Idaho",Mobile App,0,3
TXN_00003760,CUST_000089,41:33.5,102.69,"Scott, Wade and Martin - Department Store",Department Store,"Lake David, Vermont",Credit Card,0,3
TXN_00008145,CUST_000601,42:35.8,77.91,Blanchard-Baird - Grocery,Grocery,"Veronicafurt, Wyoming",Online Banking,0,3
TXN_00005101,CUST_000580,52:34.2,110.49,"English, Hernandez and Griffin - Department Store",Department Store,"Port Teresa, Arizona",Mobile App,0,3
TXN_00001781,CUST_000312,00:32.5,1666.94,"Peters, Mcmahon and Martin - Hotel",Hotel,"East Sheilaside, Oklahoma",Online Banking,1,4
TXN_00005224,CUST_000637,03:34.3,82.73,Dawson-Wilson - Restaurant,Restaurant,"East Robertville, Michigan",Online Banking,0,4
TXN_00004350,CUST_000875,04:33.8,143.59,Shaw Inc - Grocery,Grocery,"Deannaburgh, Vermont",Mobile App,0,4
TXN_00003536,CUST_000799,12:33.3,50.8,"Daugherty, Vazquez and Chambers - Airlines",Airlines,"Gonzalezberg, New York",Debit Card,0,4
TXN_00000837,CUST_000158,20:31.9,1575.98,"Snow, Griffith and Dunn - Restaurant",Restaurant,"Shelbyton, Utah",Mobile App,1,4
TXN_00002263,CUST_000962,20:32.8,299.8,Anderson-Moody - ATM,ATM,"Hinesside, Nebraska",Online Banking,0,4
TXN_00003620,CUST_000085,30:33.4,82.3,"Andrews, Smith and Robinson - ATM",ATM,"New Markhaven, Ohio",Mobile App,0,4
TXN_00004581,CUST_000240,35:33.9,36.25,Taylor and Sons - Grocery,Grocery,"Katieton, Florida",Credit Card,0,4
TXN_00009316,CUST_000159,43:36.5,76.58,"Perry, Phillips and Johnson - Gas Station",Gas Station,"Stevenfurt, Georgia",Credit Card,0,4
TXN_00007131,CUST_000853,48:35.2,71.04,Sharp Ltd - Pharmacy,Pharmacy,"Lake Melissatown, Alabama",Credit Card,0,4
TXN_00008732,CUST_000196,53:36.2,35.73,Taylor-Owen - Gas Station,Gas Station,"South Staceyton, New Jersey",Online Banking,0,4
TXN_00009030,CUST_000048,57:36.3,20.39,Edwards-Johnson - Hotel,Hotel,"Port Sarah, New Hampshire",Credit Card,0,4
TXN_00008501,CUST_000056,58:36.0,3790.73,Torres LLC - Grocery,Grocery,"Phillipsville, Massachusetts",Mobile App,1,4
TXN_00001755,CUST_000155,04:32.5,4.8,"Ellis, Martinez and Williams - Hotel",Hotel,"West William, Washington",Debit Card,1,5
TXN_00001824,CUST_000527,09:32.5,89.73,Johnson-Smith - ATM,ATM,"Kimmouth, Colorado",Online Banking,0,5
TXN_00005180,CUST_000035,10:34.2,3273.2,French-Ballard - Grocery,Grocery,"South Williamburgh, Virginia",Debit Card,1,5
TXN_00005453,CUST_000389,10:34.4,73.82,"Delgado, Cooke and Bentley - Gas Station",Gas Station,"New Alanborough, Hawaii",Debit Card,0,5
TXN_00008657,CUST_000011,13:36.1,214.16,Villegas-Bennett - Hotel,Hotel,"North Andrea, West Virginia",Debit Card,0,5
TXN_00001369,CUST_000253,17:32.2,2286.56,Suspicious Merchant - Online Shopping,Grocery,"Port Joseph, Mississippi",Online Banking,1,5
TXN_00005063,CUST_000170,22:34.2,29.54,Allen-Miller - Hotel,Hotel,"Bethanyfurt, Nevada",Credit Card,0,5
TXN_00003515,CUST_000558,23:33.3,280.25,Weiss LLC - Hotel,Hotel,"North Jennifer, West Virginia",Credit Card,0,5
TXN_00008307,CUST_000536,26:35.9,106.04,Barron PLC - ATM,ATM,"North Michelle, Wisconsin",Credit Card,0,5
TXN_00003852,CUST_000281,28:33.5,4.4,"Keith, Rosario and Barton - Restaurant",Restaurant,"Walkerside, North Dakota",Debit Card,1,5
TXN_00000774,CUST_000433,30:31.9,182.66,Coleman LLC - Grocery,Grocery,"Teresachester, Idaho",Mobile App,0,5
TXN_00003493,CUST_000678,31:33.3,80.36,"Taylor, Mclean and Morris - Hotel",Hotel,"Priceburgh, Utah",Online Banking,0,5
TXN_00004217,CUST_000881,31:33.7,57.79,"Hahn, Riley and Tate - Hotel",Hotel,"Kyleview, Iowa",Mobile App,0,5
TXN_00003127,CUST_000053,41:33.1,248.9,Ortiz-Smith - Airlines,Airlines,"South Cindy, Indiana",Debit Card,0,5
TXN_00004641,CUST_000262,41:33.9,105.5,Walter-Keller - Department Store,Department Store,"Port Tommymouth, Minnesota",Debit Card,0,5
TXN_00004740,CUST_000613,52:34.0,50.06,"Smith, Lewis and Bailey - Gas Station",Gas Station,"Tamaraburgh, South Carolina",Online Banking,0,5
TXN_00000759,CUST_000994,07:31.9,69.96,Brown Ltd - Hotel,Hotel,"East Chelseaview, West Virginia",Debit Card,0,6
TXN_00006394,CUST_000703,09:34.8,197.13,"Bailey, Holt and Williams - Hotel",Hotel,"Lake Richardborough, North Carolina",Credit Card,0,6
TXN_00007457,CUST_000113,09:35.4,70.16,Sawyer LLC - Gas Station,Gas Station,"Parksburgh, Arkansas",Mobile App,0,6
TXN_00004089,CUST_000785,12:33.6,413.86,Morales Inc - Online Shopping,Online Shopping,"West Robin, Tennessee",Online Banking,0,6
TXN_00004111,CUST_000651,14:33.6,204.99,Taylor-Martinez - Department Store,Department Store,"West Carlos, Nebraska",Debit Card,0,6
TXN_00000043,CUST_000279,15:31.6,193.93,Taylor Ltd - Pharmacy,Pharmacy,"Saraburgh, Wyoming",Online Banking,0,6
TXN_00004325,CUST_000930,16:33.7,468.76,"Beard, Collier and Fisher - Online Shopping",Online Shopping,"North Ryan, California",Mobile App,0,6
TXN_00004211,CUST_000086,18:33.7,104,Garza-Evans - Grocery,Grocery,"Weberborough, Tennessee",Mobile App,0,6
TXN_00009201,CUST_000842,20:36.4,54.5,Russell-Cole - Grocery,Grocery,"New Robertborough, Florida",Debit Card,0,6
TXN_00003323,CUST_000596,36:33.2,258.04,Ball-Price - Hotel,Hotel,"Fullerhaven, Georgia",Debit Card,0,6
TXN_00008127,CUST_000726,41:35.8,68.47,Rodriguez Group - Gas Station,Gas Station,"New Jenniferside, Pennsylvania",Debit Card,0,6
TXN_00003891,CUST_000916,49:33.5,26.5,"Short, Reynolds and Moore - Hotel",Hotel,"East Jennifertown, Iowa",Debit Card,0,6
TXN_00005265,CUST_000064,49:34.3,163.47,Burnett Group - Airlines,Airlines,"New Christopher, Wyoming",Mobile App,0,6
TXN_00003783,CUST_000475,51:33.5,293.66,Thomas Ltd - Online Shopping,Online Shopping,"North Sara, Michigan",Credit Card,0,6
TXN_00003239,CUST_000090,52:33.2,121.39,Herman-Williams - Restaurant,Restaurant,"South Jenniferhaven, Iowa",Mobile App,0,6
TXN_00007034,CUST_000737,56:35.1,4818.52,"Gonzalez, Johnson and Kelly - Gas Station",Gas Station,"Floreston, South Dakota",Debit Card,1,6
TXN_00009216,CUST_000017,56:36.4,319.93,"Fleming, Ellison and Pierce - Online Shopping",Online Shopping,"South Reginald, Wyoming",Credit Card,0,6
TXN_00003691,CUST_000524,01:33.4,124.91,"Barnett, Ortiz and Padilla - Restaurant",Restaurant,"East Nicole, Alabama",Online Banking,0,7
TXN_00009097,CUST_000534,02:36.4,19.76,Kelly-Johnson - Restaurant,Restaurant,"Morrischester, Maryland",Debit Card,0,7
TXN_00007288,CUST_000709,04:35.3,176.7,"Stevens, Lloyd and Decker - Department Store",Department Store,"Port Lisa, Pennsylvania",Debit Card,0,7
TXN_00008614,CUST_000244,04:36.1,181.1,Cooke-Holland - Grocery,Grocery,"North Shannon, Montana",Debit Card,0,7
TXN_00007840,CUST_000558,08:35.6,125.58,"Pierce, Holmes and Casey - Restaurant",Restaurant,"Haasville, Rhode Island",Debit Card,0,7
TXN_00007558,CUST_000923,13:35.5,36.88,Ortiz-Jones - Gas Station,Gas Station,"Port Courtney, New Mexico",Mobile App,0,7
TXN_00006134,CUST_000431,24:34.7,77.24,Gonzales PLC - Gas Station,Gas Station,"Grayshire, Washington",Mobile App,0,7
TXN_00005301,CUST_000329,29:34.3,76.88,"Carpenter, Mills and Webb - Gas Station",Gas Station,"South Phillip, Alaska",Debit Card,0,7
TXN_00008151,CUST_000887,29:35.8,160.22,Garrison LLC - Hotel,Hotel,"New Wendy, Maryland",Debit Card,0,7
TXN_00007959,CUST_000281,31:35.7,137.98,Newton-Weeks - Hotel,Hotel,"Anthonyville, New Hampshire",Mobile App,0,7
TXN_00000498,CUST_000805,32:31.8,86.6,"Peterson, Holland and Reynolds - Pharmacy",Pharmacy,"New Sandra, Washington",Mobile App,0,7
TXN_00002262,CUST_000252,36:32.8,259.01,Reed Inc - Department Store,Department Store,"Nathanmouth, Maine",Credit Card,0,7
TXN_00007169,CUST_000010,40:35.2,34.66,Johnson-Olson - Pharmacy,Pharmacy,"Stonefort, Utah",Credit Card,0,7
TXN_00009738,CUST_000813,42:36.6,308.17,Walsh-Blackwell - Online Shopping,Online Shopping,"Thompsonville, Arkansas",Debit Card,0,7
TXN_00000712,CUST_000573,44:31.9,64.12,Jackson Ltd - Hotel,Hotel,"New Sherrybury, West Virginia",Online Banking,0,7
TXN_00006985,CUST_000427,07:35.0,38.1,"Brown, Williamson and Mitchell - Gas Station",Gas Station,"Olsenville, Ohio",Mobile App,0,8
TXN_00005487,CUST_000983,13:34.4,146.89,"Rice, Ford and Howell - ATM",ATM,"Lisaview, Colorado",Mobile App,0,8
TXN_00003154,CUST_000239,23:33.1,1473.97,Vaughn Ltd - Gas Station,Gas Station,"Nicholasmouth, Arkansas",Online Banking,1,8
TXN_00002380,CUST_000248,28:32.8,236.27,Williams-Patel - Airlines,Airlines,"South Julietown, Vermont",Online Banking,0,8
TXN_00003141,CUST_000818,28:33.1,112.05,Lambert-Willis - Airlines,Airlines,"East Davidfurt, Nebraska",Credit Card,0,8
TXN_00007469,CUST_000287,32:35.4,115.65,Perez-Murillo - Restaurant,Restaurant,"New Kristyshire, Virginia",Credit Card,0,8
TXN_00003165,CUST_000861,34:33.1,204.8,"Wilson, Todd and Owen - Pharmacy",Pharmacy,"Gouldberg, Oklahoma",Mobile App,0,8
TXN_00001462,CUST_000919,36:32.3,62.45,Crane Inc - Gas Station,Gas Station,"Lake Pamela, Maine",Mobile App,0,8
TXN_00001707,CUST_000335,40:32.4,49.66,Martinez-Blanchard - Gas Station,Gas Station,"Allisonburgh, New Mexico",Mobile App,0,8
TXN_00003973,CUST_000964,43:33.6,112.7,"Ortiz, Garcia and Hardin - Pharmacy",Pharmacy,"Sullivanberg, Kentucky",Debit Card,0,8
TXN_00007823,CUST_000851,46:35.6,248.92,Williamson and Sons - Pharmacy,Pharmacy,"South Jessica, New Mexico",Mobile App,0,8
TXN_00008041,CUST_000981,46:35.7,36.42,Little Inc - Gas Station,Gas Station,"Christopherland, North Carolina",Mobile App,0,8
TXN_00008444,CUST_000792,48:36.0,190.28,Johnson Inc - Department Store,Department Store,"East Benjamin, New Hampshire",Credit Card,0,8
TXN_00002841,CUST_000629,49:33.0,231.4,Wade Ltd - Airlines,Airlines,"New Ryanview, New Jersey",Mobile App,0,8
TXN_00008541,CUST_000882,49:36.1,148.31,Wood-Hill - Grocery,Grocery,"Christopherton, Washington",Debit Card,0,8
TXN_00009055,CUST_000060,50:36.4,12.26,Russell and Sons - Department Store,Department Store,"Millerville, Iowa",Online Banking,0,8
TXN_00008561,CUST_000129,02:36.1,157.81,Lee-Mcdonald - Airlines,Airlines,"Port Reginald, Indiana",Debit Card,0,9
TXN_00002851,CUST_000335,06:33.0,362.13,Barajas Ltd - Online Shopping,Online Shopping,"Benjaminbury, Texas",Mobile App,0,9
TXN_00008263,CUST_000549,06:35.9,239.41,Fuller-Steele - Department Store,Department Store,"Burnsmouth, Maine",Online Banking,0,9
TXN_00005803,CUST_000635,16:34.6,82.16,Lopez Inc - Grocery,Grocery,"Johnsonchester, Utah",Mobile App,0,9
TXN_00001096,CUST_000350,18:32.1,65.76,Knight LLC - Gas Station,Gas Station,"West Jamie, South Carolina",Mobile App,0,9
TXN_00001902,CUST_000534,22:32.5,137.1,Mccall-Torres - Hotel,Hotel,"Sierrastad, Wyoming",Credit Card,0,9
TXN_00004840,CUST_000343,28:34.1,229.83,"Barker, Carey and Contreras - ATM",ATM,"North Mike, Washington",Mobile App,0,9
TXN_00004525,CUST_000807,50:33.8,399.45,Green-King - Online Shopping,Online Shopping,"Davidfurt, South Carolina",Online Banking,0,9
TXN_00000610,CUST_000794,53:31.8,60.33,Wise Inc - Gas Station,Gas Station,"Heidiville, Wyoming",Online Banking,0,9
TXN_00002141,CUST_000942,56:32.7,262.64,Jones LLC - Hotel,Hotel,"West Juan, New York",Debit Card,0,9
TXN_00008523,CUST_000647,59:36.1,263.25,Foley-Rodriguez - Department Store,Department Store,"Kaylaville, Arkansas",Mobile App,0,9
TXN_00006536,CUST_000412,02:34.9,223.1,Thompson and Sons - ATM,ATM,"Whitefort, Kansas",Debit Card,0,10
TXN_00001349,CUST_000298,10:32.2,226.65,Carr-Parker - ATM,ATM,"New Brian, Missouri",Mobile App,0,10
TXN_00004032,CUST_000868,12:33.6,125.75,Soto-Stewart - Hotel,Hotel,"East Andrewside, Kentucky",Online Banking,0,10
TXN_00005666,CUST_000786,12:34.5,57.92,"Nielsen, Reid and Ortega - Gas Station",Gas Station,"Port Leslieburgh, North Carolina",Credit Card,0,10
TXN_00006027,CUST_000501,13:34.6,130.88,Hart Ltd - Online Shopping,Online Shopping,"Lake Amyview, New Mexico",Mobile App,0,10
TXN_00008370,CUST_000894,13:36.0,268.08,Mason Group - Pharmacy,Pharmacy,"Kimburgh, Maryland",Mobile App,0,10
TXN_00009203,CUST_000147,25:36.4,96.22,"Lara, Hall and Burgess - Department Store",Department Store,"Lopeztown, Washington",Debit Card,0,10
TXN_00009252,CUST_000343,27:36.5,39.08,Brewer-Johnson - Gas Station,Gas Station,"Port Josephside, Utah",Online Banking,0,10
TXN_00000121,CUST_000950,32:31.6,292.21,Lopez Group - Hotel,Hotel,"Adammouth, New Hampshire",Debit Card,0,10
TXN_00008409,CUST_000298,36:36.0,31.99,"Stokes, Hart and Clarke - Hotel",Hotel,"Johnmouth, Alaska",Online Banking,0,10
TXN_00003372,CUST_000034,37:33.2,57.33,Brown-Hardin - Restaurant,Restaurant,"Coffeyfort, South Carolina",Mobile App,0,10
TXN_00004233,CUST_000760,42:33.7,30.03,Harrison-Rivera - Online Shopping,Online Shopping,"Hansonstad, New Hampshire",Debit Card,0,10
TXN_00007281,CUST_000358,44:35.3,48.62,"Carlson, Arnold and Powell - Restaurant",Restaurant,"Petersontown, Nebraska",Mobile App,0,10
TXN_00009912,CUST_000302,46:36.7,21.84,"Glover, Hughes and Jones - Airlines",Airlines,"South Pamelaville, Tennessee",Credit Card,0,10
TXN_00008811,CUST_000921,47:36.2,108.16,Goodwin-Flores - ATM,ATM,"Randyland, Georgia",Mobile App,0,10
TXN_00003701,CUST_000096,53:33.4,41.06,"Hill, Morrison and Greene - Restaurant",Restaurant,"Shawmouth, Louisiana",Debit Card,0,10
TXN_00007986,CUST_000588,55:35.7,412.78,Irwin-Mckinney - Online Shopping,Online Shopping,"Toddfort, Iowa",Debit Card,0,10
TXN_00006959,CUST_000618,03:35.0,364.78,"Newman, Davis and Mccarthy - Online Shopping",Online Shopping,"North Jermaineville, Georgia",Online Banking,0,11
TXN_00000354,CUST_000966,05:31.7,44.44,"Kirk, Wilson and Moreno - ATM",ATM,"North Jennifer, Massachusetts",Mobile App,0,11
TXN_00004816,CUST_000015,15:34.1,66.59,"Silva, Wagner and Hall - Gas Station",Gas Station,"Bridgesside, Maryland",Debit Card,0,11
TXN_00001077,CUST_000089,19:32.1,43.77,Brooks-Boyd - Hotel,Hotel,"Mitchellmouth, Indiana",Debit Card,0,11
TXN_00007682,CUST_000362,24:35.5,101.6,Parker-Hughes - Restaurant,Restaurant,"South Kenneth, South Carolina",Credit Card,0,11
TXN_00006247,CUST_000528,26:34.7,122.72,Clark LLC - Hotel,Hotel,"New Angela, Illinois",Debit Card,0,11
TXN_00008547,CUST_000368,28:36.1,248.69,"Werner, Noble and Benjamin - Hotel",Hotel,"Alexanderland, Iowa",Debit Card,0,11
TXN_00000372,CUST_000108,30:31.7,77.03,Richardson-Hughes - Gas Station,Gas Station,"Lake Vicki, Texas",Debit Card,0,11
TXN_00009207,CUST_000440,30:36.4,149.52,"Castillo, Ware and Keller - Department Store",Department Store,"North Derek, Maryland",Credit Card,0,11
TXN_00005075,CUST_000719,49:34.2,160.97,Barber Inc - Airlines,Airlines,"Maryhaven, Massachusetts",Mobile App,0,11
TXN_00009005,CUST_000800,51:36.3,290.9,Butler-Hoffman - Online Shopping,Online Shopping,"Larryshire, Hawaii",Credit Card,0,11
TXN_00001833,CUST_000461,52:32.5,11.65,Mckay and Sons - Department Store,Department Store,"Philipville, New Jersey",Mobile App,0,11
TXN_00009955,CUST_000146,02:36.7,149.67,Pearson LLC - Restaurant,Restaurant,"New Jessica, Arkansas",Online Banking,0,12
TXN_00001180,CUST_000631,07:32.1,133.27,Townsend-Ortega - Restaurant,Restaurant,"Lake Dalefort, New Mexico",Credit Card,0,12
TXN_00001468,CUST_000684,15:32.3,287,Torres Inc - Online Shopping,Online Shopping,"West Stephaniemouth, New York",Credit Card,0,12
TXN_00001680,CUST_000386,23:32.4,291.47,Mckee Ltd - Online Shopping,Online Shopping,"Graybury, Delaware",Mobile App,0,12
TXN_00005467,CUST_000630,24:34.4,141.63,"Mccoy, Edwards and Dalton - ATM",ATM,"Hansonburgh, Montana",Debit Card,0,12
TXN_00007712,CUST_000100,32:35.6,46.55,Curry and Sons - Restaurant,Restaurant,"Carrillochester, North Dakota",Debit Card,0,12
TXN_00002749,CUST_000481,33:32.9,48.64,Ellis-Simmons - Grocery,Grocery,"South Jessica, Illinois",Debit Card,0,12
TXN_00003153,CUST_000716,43:33.1,437.17,Long-Clark - Online Shopping,Online Shopping,"Port Sarahstad, Alaska",Online Banking,0,12
TXN_00009958,CUST_000512,51:36.7,266.97,"Russell, Griffin and Mayo - Hotel",Hotel,"East Rhonda, Oklahoma",Debit Card,0,12
TXN_00008589,CUST_000100,57:36.1,224.11,Green-Gonzalez - Department Store,Department Store,"North Rachel, South Dakota",Debit Card,0,12
TXN_00009047,CUST_000101,06:36.4,198.89,Meyer-Marks - Department Store,Department Store,"Stephaniebury, Michigan",Mobile App,0,13
TXN_00005883,CUST_000354,13:34.6,74.77,"Jackson, Gonzalez and Trujillo - Grocery",Grocery,"New Davidside, New Hampshire",Credit Card,0,13
TXN_00007932,CUST_000018,17:35.7,142.49,Torres PLC - ATM,ATM,"North Ryanborough, Massachusetts",Debit Card,0,13
TXN_00008569,CUST_000567,30:36.1,40.62,"Allen, Tapia and Ramirez - Online Shopping",Online Shopping,"Wilsonborough, Missouri",Credit Card,0,13
TXN_00005678,CUST_000618,36:34.5,107.55,Roberts LLC - Department Store,Department Store,"Port Tarachester, North Carolina",Mobile App,0,13
TXN_00001602,CUST_000731,39:32.4,199.56,Patterson Group - Airlines,Airlines,"Sandersfort, Texas",Online Banking,0,13
TXN_00003294,CUST_000116,39:33.2,298.23,Roberts and Sons - Department Store,Department Store,"Meganburgh, New York",Debit Card,0,13
TXN_00005869,CUST_000328,41:34.6,48.99,"Jefferson, Hale and Tran - Gas Station",Gas Station,"Carpenterview, South Dakota",Online Banking,0,13
TXN_00004805,CUST_000954,43:34.1,280.16,"Martin, Gutierrez and Robertson - Hotel",Hotel,"Josephton, Kentucky",Debit Card,0,13
TXN_00008679,CUST_000861,46:36.1,93.04,"Smith, Edwards and Spencer - Pharmacy",Pharmacy,"Williamview, Kentucky",Mobile App,0,13
TXN_00005978,CUST_000807,50:34.6,34.59,"Jenkins, Gomez and Meyer - ATM",ATM,"Donaldchester, Rhode Island",Mobile App,0,13
TXN_00007301,CUST_000220,52:35.3,195.31,Willis Inc - Pharmacy,Pharmacy,"Tylerton, Massachusetts",Online Banking,0,13
TXN_00002667,CUST_000698,57:32.9,160.31,Davis and Sons - Grocery,Grocery,"Weavermouth, Indiana",Debit Card,0,13
TXN_00001765,CUST_000184,02:32.5,73.58,Howell Ltd - Grocery,Grocery,"Paulmouth, Ohio",Credit Card,0,14
TXN_00005274,CUST_000714,19:34.3,31.7,Jones-Patel - Department Store,Department Store,"Beckerview, West Virginia",Debit Card,0,14
TXN_00004924,CUST_000728,31:34.1,92.42,Snyder-Cobb - Pharmacy,Pharmacy,"New Meganton, Rhode Island",Online Banking,0,14
TXN_00005264,CUST_000447,32:34.3,30.48,King-Swanson - Pharmacy,Pharmacy,"Karenstad, Pennsylvania",Online Banking,0,14
TXN_00009513,CUST_000014,35:36.6,137.27,"Berry, George and Reyes - Airlines",Airlines,"East Caitlinshire, South Dakota",Credit Card,0,14
TXN_00003207,CUST_000346,38:33.2,92.87,"Mejia, Clark and Miller - Grocery",Grocery,"North Nicolehaven, New Mexico",Online Banking,0,14
TXN_00007483,CUST_000255,42:35.4,209.11,"Parker, Grant and Wilcox - Online Shopping",Online Shopping,"Lake Holly, Georgia",Debit Card,0,14
TXN_00009690,CUST_000769,57:36.6,261.23,Martin-Thomas - ATM,ATM,"Patriciatown, Illinois",Debit Card,0,14
TXN_00000373,CUST_000357,59:31.7,190.44,Choi-Bailey - Online Shopping,Online Shopping,"Lunachester, Alabama",Credit Card,0,14
TXN_00009428,CUST_000508,00:36.5,161.75,"Cook, Stuart and Reyes - Pharmacy",Pharmacy,"East Ryan, Vermont",Debit Card,0,15
TXN_00000717,CUST_000628,02:31.9,161.73,Holland-Rush - Pharmacy,Pharmacy,"Port Deborah, New Mexico",Credit Card,0,15
TXN_00001636,CUST_000815,08:32.4,51.05,Hanson-Harrison - Gas Station,Gas Station,"West Ruth, Colorado",Debit Card,0,15
TXN_00006288,CUST_000331,09:34.7,4540.34,Suspicious Merchant - Online Shopping,Online Shopping,"West Brent, New York",Online Banking,1,15
TXN_00003389,CUST_000711,14:33.3,171.66,Thomas Ltd - Airlines,Airlines,"North Meganside, North Dakota",Credit Card,0,15
TXN_00006480,CUST_000961,15:34.9,48.17,Woods-Harrison - Gas Station,Gas Station,"Kimtown, Mississippi",Online Banking,0,15
TXN_00004029,CUST_000091,17:33.6,199.25,Edwards and Sons - Grocery,Grocery,"Lake Jenniferchester, Michigan",Credit Card,0,15
TXN_00000808,CUST_000537,19:31.9,76.9,Reynolds-Sullivan - Gas Station,Gas Station,"Parkermouth, Vermont",Debit Card,0,15
TXN_00000235,CUST_000559,22:31.6,44.78,"Carr, Schmitt and Davis - Gas Station",Gas Station,"Andrewshire, South Dakota",Mobile App,0,15
TXN_00008110,CUST_000373,23:35.8,131.02,Rice Group - Restaurant,Restaurant,"Chavezborough, Oklahoma",Online Banking,0,15
TXN_00003013,CUST_000044,25:33.1,111.48,Jennings-Erickson - Restaurant,Restaurant,"West Pamela, Tennessee",Debit Card,0,15
TXN_00005855,CUST_000251,25:34.6,43.44,Smith and Sons - Pharmacy,Pharmacy,"New Ronald, Nebraska",Online Banking,0,15
TXN_00002237,CUST_000046,27:32.7,289.87,Sherman-Li - Department Store,Department Store,"East Juanside, New Jersey",Credit Card,0,15
TXN_00008915,CUST_000576,35:36.3,35.71,"Day, Peters and Graves - Online Shopping",Online Shopping,"East Shari, Rhode Island",Mobile App,0,15
TXN_00009123,CUST_000285,36:36.4,243.72,Chaney LLC - Department Store,Department Store,"Gailmouth, Texas",Online Banking,0,15
TXN_00007442,CUST_000067,37:35.4,289.89,Garrett-Jackson - Department Store,Department Store,"Cooperville, North Carolina",Mobile App,0,15
TXN_00007291,CUST_000695,39:35.3,106.81,Haas Inc - ATM,ATM,"Wilsonburgh, Maryland",Debit Card,0,15
TXN_00004794,CUST_000323,41:34.1,58.46,Holt Inc - Restaurant,Restaurant,"South Austinchester, Illinois",Online Banking,0,15
